Date,Close,High,Low,Open,Volume
,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
2017-10-27,104.24234771728516,105.29547775944144,103.55781604668165,105.10240106158138,3277807
2017-10-30,102.94349670410156,104.01417469619373,102.52224037538042,104.01417469619373,3809919
2017-10-31,103.22432708740234,104.06683260262712,102.75041996696204,102.94349667699117,2886132
2017-11-01,103.0488052368164,104.13703825214918,102.87328355234352,103.90886577593093,2277490
2017-11-02,102.94349670410156,103.80355010283098,102.83818083642237,103.03125754650235,2564335
2017-11-03,103.39982604980469,103.85618518668085,103.06633777885263,103.11899570110666,2107524
2017-11-06,105.26038360595703,105.66408491741882,103.01370456747021,103.1716712301312,3876529
2017-11-07,106.1028823852539,108.3846641877759,104.6987089683173,105.26037690669288,15161185
2017-11-08,106.15552520751953,107.6299114698433,105.68161814327055,106.6294394137633,5255548
2017-11-09,106.19064331054688,106.87517499506446,105.17261615403727,106.36616498780731,2553036
2017-11-10,106.24330139160156,106.71721566632573,104.69871623930116,106.20819848213942,4214004
2017-11-13,104.82158660888672,106.8576340481429,104.62850988166586,105.41835753339367,2073570
2017-11-14,104.78646850585938,105.36568431955799,103.71578343194058,105.24282057550056,3545721
2017-11-15,104.08438873291016,105.22527969593213,103.24188320874094,104.78647547938522,3918684
2017-11-16,104.48807525634766,105.01464027769133,103.4525002378365,104.61094614159067,4846150
2017-11-17,103.61046600341797,104.909330663514,103.38229354304535,104.68115106114624,4640212
2017-11-20,103.32963562011719,104.22479186362867,102.6450968129665,103.59291812856088,5142518
2017-11-21,103.20677185058594,104.61094522858058,102.90837929416598,104.3125526721606,5494382
2017-11-22,103.31208801269531,103.80355015880383,102.85573591716255,103.80355015880383,3391791
2017-11-23,103.0488052368164,103.62802822397606,102.89083857758907,103.62802822397606,1803850
2017-11-24,102.75041961669922,103.34719048603482,102.15364874736362,103.34719048603482,4289313
2017-11-27,103.48760986328125,103.68068657377447,102.15364934113168,102.24141018372029,2796903
2017-11-28,103.50516510009766,103.87375635452563,102.96104501813812,103.55782303415755,4009460
2017-11-29,104.83911895751953,105.03219565612817,103.03125142507135,103.55781644819106,6735475
2017-11-30,102.46958923339844,105.47101309924294,101.57443286677535,105.08486679548419,18265488
2017-12-01,101.59196472167969,103.15411185867165,101.11805764447797,102.50468311272893,3808745
2017-12-04,101.78504943847656,102.1887507368063,99.25753292414832,100.73191934300534,8790643
2017-12-05,99.50326538085938,101.31114010013455,99.23998286277062,101.31114010013455,4956230
2017-12-06,99.1697769165039,99.85431579712271,98.50280020379273,99.45061447911611,5759926
2017-12-07,98.71341705322266,99.9596166772155,98.29216074238376,99.53836750837193,6731998
2017-12-08,99.31018829345703,100.39842126895022,98.85383621573168,99.23998247903631,4843796
2017-12-11,101.59196472167969,101.80259643776489,99.7665422235712,99.7665422235712,4125876
2017-12-12,101.03028869628906,102.27649530106443,100.11757752053533,101.97810991656726,3314548
2017-12-13,100.8196792602539,101.60952682461814,100.13514041927428,101.2409284377833,2911417
2017-12-14,101.31114196777344,101.97812578762633,99.1171209432544,101.24092900979151,3375145
2017-12-15,101.69728088378906,102.06587924604526,100.64415086819423,101.3111346398033,4930972
2017-12-18,103.83863830566406,104.52317706464252,99.78408510415935,100.74945423385145,6890507
2017-12-19,102.64509582519531,104.2423458845145,101.99566707234945,103.55781422594632,10183834
2017-12-20,104.08438873291016,104.78647547938522,102.64510518903973,103.50516573866909,7081611
2017-12-21,104.52318572998047,104.96198991621893,103.34718479726524,103.83864691425136,3711281
2017-12-22,105.87470245361328,106.50657620410992,103.92640898675921,104.61094781062471,4689556
2017-12-26,106.33106231689453,107.7703458838959,104.66360626721837,105.75184645534053,4948094
2017-12-27,107.62991333007812,108.12137542601363,105.33057663587716,106.68209204320361,4841953
2017-12-28,108.12138366699219,108.78836748074231,106.19064518308129,107.38418689590257,13459388
2017-12-29,110.31541442871094,111.07015914939515,106.36617627140569,107.20867469803393,10069992
2018-01-01,111.12281036376953,112.33391435510964,108.63040370126691,109.35004551388913,8934389
2018-01-02,111.87754821777344,113.73808094368034,110.38561388877123,110.87707603731228,7665379
2018-01-03,108.80591583251953,112.47432325295786,108.38466665464891,112.47432325295786,5860470
2018-01-04,109.40270233154297,109.87660947895787,107.92831581047925,108.85858222103207,3905556
2018-01-05,108.66548919677734,110.19253342555949,108.01606045205119,109.87659299401852,4301878
2018-01-08,109.22716522216797,109.84149106708242,108.50752351847018,108.82346395282518,4760660
2018-01-09,111.35098266601562,112.33390695873294,107.55971141352954,109.73618459254772,12201522
2018-01-10,114.68589782714844,115.08959914208988,110.61379605216477,111.07015530244567,10163032
2018-01-11,112.72004699707031,114.4577158674265,111.98285738934128,113.58010749108355,5643897
2018-01-12,111.91265106201172,113.65032003528054,111.35098309628675,112.68495076412975,8433768
2018-01-15,110.57868194580078,113.82583287832408,110.01701402370928,111.93019739201955,3187225
2018-01-16,116.52886962890625,117.24851137719813,110.92973086652181,111.24567132045472,16443849
2018-01-17,114.33485412597656,117.07299533596915,114.08912661774463,116.89747364666184,8113347
2018-01-18,114.21197509765625,115.23000218789146,113.08863929311765,114.79119802330688,4722081
2018-01-19,115.4757308959961,115.84432925497998,112.50941756853604,114.79119924873453,4288268
2018-01-22,112.87801361083984,115.47572852600118,111.28076361068449,111.28076361068449,12193514
2018-01-23,110.66645050048828,113.36948158145465,110.0170216970868,113.07109614659403,8613403
2018-01-24,110.2100830078125,113.52744687718905,109.59575715889036,111.10524638732564,17542056
2018-01-25,109.50799560546875,111.63181066890384,108.38465977445873,110.8244081302438,22129831
2018-01-29,109.22716522216797,110.96482689812797,108.68304518844573,110.26274021822574,9397269
2018-01-30,107.87564849853516,109.63086529345463,106.96293719357611,108.66549605624893,6079993
2018-01-31,107.31214141845703,108.80894644438145,106.20274331912124,107.80520803652983,7530432
2018-02-01,105.9209976196289,108.86177786837023,105.65685555240103,107.4354078392148,5872873
2018-02-02,105.86817932128906,106.51972839179346,103.96635479673367,105.41033015536007,6713662
2018-02-05,105.21662139892578,107.61150523569219,104.2304881238787,104.95247932510735,5851054
2018-02-06,103.77265167236328,104.30093588453039,102.17019386131093,102.73369558789322,6489310
2018-02-07,101.90604400634766,105.02291918806553,101.43058968461318,105.02291918806553,6662763
2018-02-08,102.06452178955078,103.77263910225547,101.09600085122919,102.17018148531079,14125508
2018-02-09,100.37401580810547,101.78278078832587,100.02182635437858,101.78278078832587,8405269
2018-02-12,101.76516723632812,102.46954613538472,100.69098654914173,101.39536544819833,6722288
