Date,Close,High,Low,Open,Volume
,LODHA.NS,LODHA.NS,LODHA.NS,LODHA.NS,LODHA.NS
2021-04-19,231.1429443359375,237.47732916190893,209.95380910725797,216.61112032341484,22102730
2021-04-20,249.94737243652344,255.28811303144863,227.2181095658366,232.50918084112413,11705072
2021-04-22,260.20660400390625,269.64607985321265,244.23402027015825,247.41363015550417,4728296
2021-04-23,263.6594543457031,266.73971023008556,257.200866013964,259.73460776869405,2300838
2021-04-26,288.20208740234375,291.1333051637996,264.30532141150405,264.30532141150405,4139576
2021-04-27,300.2746887207031,304.4230775668544,283.7059073495719,286.1651451301642,4373976
2021-04-28,305.8638610839844,308.02499204406547,296.20081293022986,300.4734055293227,1970340
2021-04-29,298.908447265625,307.52816645792404,288.7237503150798,307.40396283657594,3749610
2021-04-30,294.958740234375,308.96891356123587,292.1765611657174,294.1141496184763,689580
2021-05-03,297.74090576171875,300.5727543049238,283.2836168161464,293.1205372560414,848474
2021-05-04,296.946044921875,302.06322841760874,289.49382711551954,298.70973040474877,587900
2021-05-05,301.0695495605469,304.0504361898592,291.8784824535005,293.617332987266,582008
2021-05-06,299.0574951171875,304.1746784158622,295.87787017966014,301.06958778278886,281584
2021-05-07,313.8625793457031,316.9676701583832,299.5791616073747,299.5791616073747,2697842
2021-05-10,343.67144775390625,376.6350793665633,312.91861651952536,312.99315082755464,3202552
2021-05-11,343.6465759277344,349.1115351130664,335.42430249079644,340.2185439458575,938596
2021-05-12,321.2651062011719,352.86249604047833,315.4523705291168,347.77014745277694,1409480
2021-05-14,321.8861083984375,333.5860831443327,305.2924929115756,330.33195441877405,1291314
2021-05-17,321.6377258300781,326.40713299573247,311.80077427579533,321.9358024067498,2173164
2021-05-18,314.4090576171875,321.8612754353067,305.2925232822825,321.8612754353067,1331362
2021-05-19,315.12945556640625,318.95493357579323,309.7638646176123,309.7638646176123,676842
2021-05-20,312.27276611328125,320.51990548791144,306.0625845012792,315.1294496548022,415756
2021-05-21,320.1224060058594,326.3574521431655,312.24790843163277,316.42116229649463,1315414
2021-05-24,320.04791259765625,323.92305970123095,316.96765657881184,322.4077815141913,601734
2021-05-25,314.3096923828125,322.9294114673347,311.99949292536337,319.4517101130711,872216
2021-05-26,310.5587158203125,312.8440805964576,307.0313451813079,308.02497413011474,481392
2021-05-27,305.51605224609375,310.5090314064804,303.0568146527249,308.0994934520252,207686
2021-05-28,315.5517272949219,319.45170881133714,305.54090345096785,306.0377179281239,832566
2021-05-31,313.5644836425781,318.7065015856665,308.9937841803048,315.4026730331098,471108
2021-06-01,311.1549377441406,316.3714903706648,307.0562178233002,315.9740448066078,327116
